feature,outlierCount,outlierCount%,level,mi
UNMAPPED,50,14.204545454545455,1,0.007534505500535804
UNINTEGRATED,31,8.806818181818182,1,0.0
PWY-6609: adenine and adenosine salvage III|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Rothia.s__Rothia_sp,0,0.0,4,0.02268007337703759
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.02213589026667706
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.03388704105794238
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.04009095335067947
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0021487618268261066
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_simulans,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_dysgalactiae_group,85,24.147727272727273,5,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.010774816153223066
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.011434792074449307
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.01606025625408014
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_macedonicus,0,0.0,4,0.008405701321588355
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_parauberis,70,19.886363636363637,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_pasteurianus,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_pluranimalium,0,0.0,4,0.05293986025402764
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_uberis,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_varani,0,0.0,4,0.014489966467458038
PWY-6609: adenine and adenosine salvage III|g__Turicibacter.s__Turicibacter_sanguinis,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.021762584807411445
PWY-6609: adenine and adenosine salvage III|g__Weissella.s__Weissella_ceti,0,0.0,4,0.0
PWY-6609: adenine and adenosine salvage III|unclassified,109,30.96590909090909,2,0.0
PWY-6612: superpathway of tetrahydrofolate biosynthesis,18,5.113636363636363,1,0.0
PWY-6612: superpathway of tetrahydrofolate biosynthesis|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.02220135212844765
PWY-6612: superpathway of tetrahydrofolate biosynthesis|unclassified,131,37.21590909090909,2,0.013347003845102678
PWY-6628: superpathway of L-phenylalanine biosynthesis,37,10.511363636363637,1,0.006027070719461847
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.004211240895036106
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.03555708460859108
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified,60,17.045454545454547,2,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis,38,10.795454545454545,1,0.023818412615388418
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.012565991047780445
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.005070044619169378
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.051604718159573126
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.030254860599114197
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.039041468395497825
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.03018643454046388
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified,78,22.15909090909091,2,0.0
PWY-6630: superpathway of L-tyrosine biosynthesis,30,8.522727272727273,1,0.020008488855607798
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.019672884472725638
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.01916421612738084
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.007083133034583744
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.001143304374377374
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified,63,17.897727272727273,2,0.0035853306702720023
PWY-6641: superpathway of sulfolactate degradation,0,0.0,1,0.06158309540156148
PWY-6641: superpathway of sulfolactate degradation|unclassified,0,0.0,2,0.0
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate,0,0.0,1,0.03610456644882021
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|unclassified,0,0.0,2,0.026781663992174076
PWY-6700: queuosine biosynthesis I (de novo),59,16.761363636363637,1,0.03802169580147963
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.007064508289850835
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.05004155186147208
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.028275810518344935
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.018438521096528104
PWY-6700: queuosine biosynthesis I (de novo)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.010787886153629911
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_avium,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.009095269632933167
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_faecalis,0,0.0,4,0.009538488511176668
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_hirae,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactobacillus.s__Lactobacillus_curvatus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.008474988926692406
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactococcus.s__Lactococcus_garvieae,71,20.170454545454547,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.009191206011104347
PWY-6700: queuosine biosynthesis I (de novo)|g__Macrococcus.s__Macrococcus_caseolyticus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.008634658928769579
PWY-6700: queuosine biosynthesis I (de novo)|g__Peptostreptococcus.s__Peptostreptococcus_russellii,80,22.727272727272727,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.03157412278345317
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.027217441453087243
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.06996035363388953
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_simulans,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,80,22.727272727272727,5,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.032358233189592855
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.0
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.0008474445512971496
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.00486349376791928
PWY-6700: queuosine biosynthesis I (de novo)|g__Streptococcus.s__Streptococcus_pasteurianus,0,0.0,4,0.014694251198963393
PWY-6700: queuosine biosynthesis I (de novo)|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.036324296575426906
PWY-6700: queuosine biosynthesis I (de novo)|unclassified,91,25.852272727272727,2,0.016496622283316498
PWY-6703: preQ0 biosynthesis,56,15.909090909090908,1,0.0032745303594716724
PWY-6703: preQ0 biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.00562310505761654
PWY-6703: preQ0 biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0013717891747706545
PWY-6703: preQ0 biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.00015440596638249815
PWY-6703: preQ0 biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.007465810267083706
PWY-6703: preQ0 biosynthesis|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.03972485971811035
PWY-6703: preQ0 biosynthesis|g__Macrococcus.s__Macrococcus_caseolyticus,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.011420903668916127
PWY-6703: preQ0 biosynthesis|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.005041841367470212
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.008721093506607769
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.000647055955492748
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.012035106777641191
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.007305567771597854
PWY-6703: preQ0 biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
PWY-6703: preQ0 biosynthesis|unclassified,64,18.181818181818183,2,0.0
PWY-6728: methylaspartate cycle,0,0.0,1,0.0
PWY-6728: methylaspartate cycle|unclassified,0,0.0,2,0.0
PWY-6731: starch degradation III,71,20.170454545454547,1,0.0007509317040679253
PWY-6731: starch degradation III|unclassified,0,0.0,2,0.008471538063642647
PWY-6748: nitrate reduction VII (denitrification),0,0.0,1,0.0
PWY-6749: CMP-legionaminate biosynthesis I,0,0.0,1,0.012688935644431298
PWY-6749: CMP-legionaminate biosynthesis I|g__Methanobrevibacter.s__Methanobrevibacter_woesei,0,0.0,4,0.0
PWY-6749: CMP-legionaminate biosynthesis I|unclassified,0,0.0,2,0.0
PWY-6763: salicortin biosynthesis,0,0.0,1,0.0
PWY-6763: salicortin biosynthesis|unclassified,0,0.0,2,0.0
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus),0,0.0,1,0.0
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)|unclassified,0,0.0,2,0.007232932670309555
PWY-6803: phosphatidylcholine acyl editing,0,0.0,1,0.0
PWY-6803: phosphatidylcholine acyl editing|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.09710537996943769
PWY-6803: phosphatidylcholine acyl editing|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.013783812258772121
PWY-6803: phosphatidylcholine acyl editing|unclassified,0,0.0,2,0.0
PWY-6823: molybdopterin biosynthesis,86,24.431818181818183,1,0.040016815454192445
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.003852279576189721
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Clostridium.s__Clostridium_perfringens,90,25.568181818181817,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Cutibacterium.s__Cutibacterium_acnes,0,0.0,4,0.003986656501397068
PWY-6823: molybdopterin biosynthesis|g__Geobacillus.s__Geobacillus_galactosidasius,0,0.0,4,0.041638759674737846
PWY-6823: molybdopterin biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.036318053637699244
PWY-6823: molybdopterin biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Macrococcus.s__Macrococcus_caseolyticus,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_woesei,0,0.0,4,0.02104998041833639
PWY-6823: molybdopterin biosynthesis|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.0
PWY-6823: molybdopterin biosynthesis|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Oceanobacillus.s__Oceanobacillus_caeni,0,0.0,4,0.006092660971298569
PWY-6823: molybdopterin biosynthesis|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Paraclostridium.s__Paraclostridium_bifermentans,0,0.0,4,0.009833094367892148
PWY-6823: molybdopterin biosynthesis|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.038438005852460266
PWY-6823: molybdopterin biosynthesis|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.01050035929017179
PWY-6823: molybdopterin biosynthesis|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.006606219364513111
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.0010356358569671986
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.009491394146283305
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.009387637667168658
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.01651342664867972
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.034108409151803354
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_simulans,0,0.0,4,0.009529323003949264
PWY-6823: molybdopterin biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
PWY-6823: molybdopterin biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
PWY-6823: molybdopterin biosynthesis|unclassified,101,28.693181818181817,2,0.0
"PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)",0,0.0,1,0.0
"PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)|unclassified",0,0.0,2,0.0
PWY-6842: glutathione-mediated detoxification II,0,0.0,1,0.022663891022218552
PWY-6842: glutathione-mediated detoxification II|unclassified,0,0.0,2,0.009348142403924786
PWY-6857: retinol biosynthesis,0,0.0,1,0.0
PWY-6857: retinol biosynthesis|unclassified,0,0.0,2,0.03297618019006121
PWY-6859: all-trans-farnesol biosynthesis,49,13.920454545454545,1,0.04164635433301478
PWY-6859: all-trans-farnesol biosynthesis|g__Corynebacterium.s__Corynebacterium_tuberculostearicum,0,0.0,4,0.04044458759570646
PWY-6859: all-trans-farnesol biosynthesis|g__Enterococcus.s__Enterococcus_faecalis,0,0.0,4,0.018977857595750214
PWY-6859: all-trans-farnesol biosynthesis|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
PWY-6859: all-trans-farnesol biosynthesis|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.014630899237330519
PWY-6859: all-trans-farnesol biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
